"","colony_id","Light_Value","micromol.L.s","Species","Run","Chamber.Vol.L"
"52","Mdec-E3","124",-0.000759166666666454,"Madracis decactis",8,0.591
"53","Mdec-E3","165",0.000117692939244702,"Madracis decactis",8,0.591
"54","Mdec-E3","233",0.00104565508021392,"Madracis decactis",8,0.591
"55","Mdec-E3","289",0.0016088533114396,"Madracis decactis",8,0.591
"56","Mdec-E3","32",-0.00408075980392154,"Madracis decactis",8,0.591
"57","Mdec-E3","341",0.00199004884004888,"Madracis decactis",8,0.591
"58","Mdec-E3","413",0.00224593450028212,"Madracis decactis",8,0.591
"59","Mdec-E3","517",0.00245167391304351,"Madracis decactis",8,0.591
"60","Mdec-E3","82",-0.00210367024280034,"Madracis decactis",8,0.591
"61","Past-B3","0",-0.00722646153846227,"Porites astreoides",8,0.607
"62","Past-B3","124",-0.00126893814997265,"Porites astreoides",8,0.607
"63","Past-B3","165",0.000504090909090888,"Porites astreoides",8,0.607
"64","Past-B3","233",0.00278519536019532,"Porites astreoides",8,0.607
"65","Past-B3","289",0.0043407142857143,"Porites astreoides",8,0.607
"66","Past-B3","32",-0.00590274725274768,"Porites astreoides",8,0.607
"67","Past-B3","341",0.00544435347261445,"Porites astreoides",8,0.607
"68","Past-B3","413",0.00621719211822679,"Porites astreoides",8,0.607
"69","Past-B3","517",0.00637172413793097,"Porites astreoides",8,0.607
"70","Past-B3","82",-0.00384179487179479,"Porites astreoides",8,0.607
"71","Past-F3","0",-0.0076195588235293,"Porites astreoides",8,0.595
"72","Past-F3","124",-0.00051002173913047,"Porites astreoides",8,0.595
"73","Past-F3","165",0.00154803921568634,"Porites astreoides",8,0.595
"74","Past-F3","233",0.00363570691434473,"Porites astreoides",8,0.595
"75","Past-F3","289",0.00495311355311372,"Porites astreoides",8,0.595
"76","Past-F3","32",-0.00638744360902252,"Porites astreoides",8,0.595
"77","Past-F3","341",0.00578966165413531,"Porites astreoides",8,0.595
"78","Past-F3","413",0.00689789743589751,"Porites astreoides",8,0.595
"79","Past-F3","517",0.00756007518796996,"Porites astreoides",8,0.595
"80","Past-F3","82",-0.00352899014778316,"Porites astreoides",8,0.595
