"","colony_id","Light_Value","micromol.L.s","Species","Run","Chamber.Vol.L"
"37","Mcav-B7","341",-0.00171837944664039,"Montastraea cavernosa",21,0.601
"38","Mcav-B7","413",-0.00140180598555196,"Montastraea cavernosa",21,0.601
"39","Mcav-B7","517",-0.00150082417582421,"Montastraea cavernosa",21,0.601
"40","Mcav-B7","82",-0.003910909090909,"Montastraea cavernosa",21,0.601
"41","Mdec-C7","0",-0.00638884803921546,"Madracis decactis",21,0.595
"42","Mdec-C7","124",-0.00383288888888889,"Madracis decactis",21,0.595
"43","Mdec-C7","165",-0.0029475862068965,"Madracis decactis",21,0.595
"44","Mdec-C7","233",-0.00263923913043478,"Madracis decactis",21,0.595
"45","Mdec-C7","289",-0.00192420948616615,"Madracis decactis",21,0.595
"46","Mdec-C7","32",-0.00598970588235267,"Madracis decactis",21,0.595
"47","Mdec-C7","341",-0.00180821428571417,"Madracis decactis",21,0.595
"48","Mdec-C7","413",-0.00231732608695667,"Madracis decactis",21,0.595
"49","Mdec-C7","517",-0.00127643280632423,"Madracis decactis",21,0.595
"50","Mdec-C7","82",-0.00522311111111109,"Madracis decactis",21,0.595
"51","Mdec-E7","0",-0.00410065217391322,"Madracis decactis",21,0.599
"52","Mdec-E7","124",-0.00165206837606836,"Madracis decactis",21,0.599
"53","Mdec-E7","165",-0.00153058441558445,"Madracis decactis",21,0.599
"54","Mdec-E7","233",-0.00102383900928787,"Madracis decactis",21,0.599
"55","Mdec-E7","289",-0.00128850649350651,"Madracis decactis",21,0.599
"56","Mdec-E7","32",-0.00320570175438589,"Madracis decactis",21,0.599
"57","Mdec-E7","341",-0.000926065217391378,"Madracis decactis",21,0.599
"58","Mdec-E7","413",-0.00120654135338341,"Madracis decactis",21,0.599
"59","Mdec-E7","517",-0.000861904761904801,"Madracis decactis",21,0.599
"60","Mdec-E7","82",-0.00264526495726497,"Madracis decactis",21,0.599
"61","Past-C7","0",-0.00680430769230775,"Porites astreoides",21,0.597
"62","Past-C7","124",-0.00124832035595093,"Porites astreoides",21,0.597
"63","Past-C7","165",-0.00050970491202341,"Porites astreoides",21,0.597
"64","Past-C7","233",-0.000252766798419098,"Porites astreoides",21,0.597
"65","Past-C7","289",7.70175438597936e-05,"Porites astreoides",21,0.597
"66","Past-C7","32",-0.00490259462759455,"Porites astreoides",21,0.597
"67","Past-C7","341",2.85714285714361e-05,"Porites astreoides",21,0.597
"68","Past-C7","413",-0.000320251778872533,"Porites astreoides",21,0.597
"69","Past-C7","517",-0.000210344827586147,"Porites astreoides",21,0.597
"70","Past-C7","82",-0.00270845588235294,"Porites astreoides",21,0.597
"71","Past-F7","0",-0.00869315906562838,"Porites astreoides",21,0.596
"72","Past-F7","124",-0.00430530608504365,"Porites astreoides",21,0.596
"73","Past-F7","165",-0.00383775314723588,"Porites astreoides",21,0.596
"74","Past-F7","233",-0.00293519091847276,"Porites astreoides",21,0.596
"75","Past-F7","289",-0.0029882307692309,"Porites astreoides",21,0.596
"76","Past-F7","32",-0.00757076923076933,"Porites astreoides",21,0.596
"77","Past-F7","341",-0.00316261538461551,"Porites astreoides",21,0.596
"78","Past-F7","413",-0.00376688311688328,"Porites astreoides",21,0.596
"79","Past-F7","517",-0.00324509803921552,"Porites astreoides",21,0.596
"80","Past-F7","82",-0.00562632478632473,"Porites astreoides",21,0.596
